time_tag,active,source,proton_speed,proton_temperature,proton_density,proton_vx_gse,proton_vy_gse,proton_vz_gse,proton_vx_gsm,proton_vy_gsm,proton_vz_gsm,proton_sample_size,alpha_speed,alpha_temperature,alpha_density,alpha_vx_gse,alpha_vy_gse,alpha_vz_gse,alpha_vx_gsm,alpha_vy_gsm,alpha_vz_gsm,alpha_sample_size,max_convergence_flag,max_data_flag,max_error_count_flag,max_processing_flag,max_range_flag,max_sample_count_flag,max_telemetry_flag,overall_quality,record_Id,record_Id_0
2023-08-14T12:09:00,true,ACE,348.1,31367,2.59,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2128,0
2023-08-14T12:08:00,true,ACE,354.1,44654,2.84,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2129,0
2023-08-14T12:08:00,false,DSCOVR,357.2,66448,4.79,-355.7,22,-24.7,-355.7,7.9,-32.1,10,,,,,,,,,,,0,0,0,0,0,0,0,0,2130,0
2023-08-14T12:07:00,false,DSCOVR,357.6,67621,4.77,-356,20.9,-26.7,-356,5.9,-33.4,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2131,0
2023-08-14T12:07:00,true,ACE,354.7,55983,3.3,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2132,0
2023-08-14T12:06:00,true,ACE,352.5,52527,3.54,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2133,0
2023-08-14T12:06:00,false,DSCOVR,359,70358,4.98,-357.9,16.3,-22.8,-357.9,3.7,-27.7,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2134,0
2023-08-14T12:05:00,false,DSCOVR,357.9,66347,5.02,-356.4,22.8,-23.5,-356.4,9.1,-31.4,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2135,0
2023-08-14T12:05:00,true,ACE,352.5,41471,3.88,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2136,0
2023-08-14T12:04:00,false,DSCOVR,358.8,67742,5.12,-357.8,18.3,-20.8,-357.8,6.3,-27,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2137,0
2023-08-14T12:04:00,true,ACE,355.6,36911,4.29,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2138,0
2023-08-14T12:03:00,false,DSCOVR,361.9,66576,5.03,-361.4,8.3,-18.1,-361.4,-1.2,-19.8,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2139,0
2023-08-14T12:03:00,true,ACE,356.7,38111,4.41,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2140,0
2023-08-14T12:02:00,true,ACE,356.6,38382,4.37,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2141,0
2023-08-14T12:02:00,false,DSCOVR,361.7,60863,5.03,-361.3,7.6,-16.2,-361.3,-0.9,-17.9,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2142,0
2023-08-14T12:01:00,true,ACE,359.6,38944,4.37,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2143,0
2023-08-14T12:01:00,false,DSCOVR,361.9,62175,4.92,-361.5,7.8,-16.4,-361.5,-0.8,-18.1,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2144,0
2023-08-14T12:00:00,true,ACE,358.3,37419,4.66,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2145,0
2023-08-14T12:00:00,false,DSCOVR,363.7,63896,5.36,-363.3,9.8,-14.2,-363.3,1.9,-17.2,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2146,0
2023-08-14T11:59:00,true,ACE,357.7,38379,4.41,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2147,0
2023-08-14T11:59:00,false,DSCOVR,362.4,65420,5.18,-361.9,9.8,-17,-361.9,0.7,-19.6,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2148,0
2023-08-14T11:58:00,true,ACE,359.9,34264,4.48,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2149,0
2023-08-14T11:58:00,false,DSCOVR,362.4,63973,5.27,-361.7,14.1,-17.6,-361.7,4.1,-22.2,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2150,0
2023-08-14T11:57:00,true,ACE,357.7,39705,4.48,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2151,0
2023-08-14T11:57:00,false,DSCOVR,361.8,58459,5.13,-361.1,11.6,-20.2,-361.1,0.7,-23.3,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2152,0
2023-08-14T11:56:00,false,DSCOVR,363.2,62794,5.16,-362.7,10.5,-17,-362.7,1.2,-20,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2153,0
2023-08-14T11:56:00,true,ACE,356.9,34416,5.02,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2154,0
2023-08-14T11:55:00,true,ACE,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,2,2155,0
2023-08-14T11:55:00,false,DSCOVR,362.6,63100,5.34,-361.9,9.7,-19.7,-361.9,-0.7,-21.9,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2156,0
2023-08-14T11:54:00,true,ACE,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,2,2157,0
2023-08-14T11:54:00,false,DSCOVR,362.3,67010,5.44,-361.7,11.7,-17.3,-361.7,2.2,-20.8,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2158,0
2023-08-14T11:53:00,true,ACE,360.2,45580,4.59,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2159,0
2023-08-14T11:53:00,false,DSCOVR,362.4,57214,5.28,-361.7,9.1,-20.1,-361.7,-1.4,-22.1,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2160,0
2023-08-14T11:52:00,true,ACE,359.6,39396,4.51,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2161,0
2023-08-14T11:52:00,false,DSCOVR,362.3,64167,5.24,-361.7,8.9,-18.9,-361.7,-1.1,-20.9,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2162,0
2023-08-14T11:51:00,true,ACE,363.8,55683,5.43,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2163,0
2023-08-14T11:51:00,false,DSCOVR,362,61028,5.04,-361.6,8.5,-15.5,-361.6,0.2,-17.7,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2164,0
2023-08-14T11:50:00,true,ACE,358.1,41068,4.17,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2165,0
2023-08-14T11:50:00,false,DSCOVR,361.6,62351,5.13,-361.1,9.6,-17.9,-361.1,0.1,-20.3,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2166,0
2023-08-14T11:49:00,true,ACE,356.2,31206,3.94,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2167,0
2023-08-14T11:49:00,false,DSCOVR,360.1,138083,4.83,-354,65.4,7.8,-354,61.3,-24,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2168,0
2023-08-14T11:48:00,false,DSCOVR,359,140222,4.38,-351.9,69.6,12.6,-351.9,67.3,-21.7,12,,,,,,,,,,,0,1,0,0,0,0,0,0,2169,0
2023-08-14T11:48:00,true,ACE,362.7,51973,5.2,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2170,0
2023-08-14T11:47:00,false,DSCOVR,358.4,154174,4.81,-351.7,68.1,11.3,-351.7,65.4,-22.2,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2171,0
2023-08-14T11:47:00,true,ACE,359.9,51037,4.54,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2172,0
2023-08-14T11:46:00,true,ACE,352.5,28378,3.55,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2173,0
2023-08-14T11:46:00,false,DSCOVR,354.2,149270,4.26,-348.1,65.7,-1.9,-348.1,57,-32.6,12,,,,,,,,,,,0,1,0,0,0,0,0,0,2174,0
2023-08-14T11:45:00,false,DSCOVR,356.3,156524,4.56,-350.5,63.6,8.1,-350.5,59.9,-22.9,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2175,0
2023-08-14T11:45:00,true,ACE,359.4,37997,4.79,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2176,0
2023-08-14T11:44:00,true,ACE,361.7,32923,4.41,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2177,0
2023-08-14T11:44:00,false,DSCOVR,357.5,147574,4.66,-351.1,66.2,9.3,-351.1,62.7,-23.1,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2178,0
2023-08-14T11:43:00,true,ACE,364.8,34470,3.94,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2179,0
2023-08-14T11:43:00,false,DSCOVR,356.5,150121,4.3,-349.4,70.6,4.2,-349.4,64.2,-29.6,12,,,,,,,,,,,0,1,0,0,0,0,0,0,2180,0
2023-08-14T11:42:00,true,ACE,350.4,20458,2.73,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2181,0
2023-08-14T11:42:00,false,DSCOVR,358.4,154855,4.37,-350.5,72.1,20.4,-350.5,73.1,-16.1,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2182,0
2023-08-14T11:41:00,true,ACE,360.3,33335,4.06,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2183,0
2023-08-14T11:41:00,false,DSCOVR,355.4,142352,4.45,-349.1,65.8,-9.9,-349.1,53.4,-39.8,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2184,0
2023-08-14T11:40:00,true,ACE,361.2,65308,1.75,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2185,0
2023-08-14T11:40:00,false,DSCOVR,358,154004,4.47,-351.3,69.1,-2.8,-351.3,59.5,-35.1,12,,,,,,,,,,,0,1,0,0,0,0,0,0,2186,0
2023-08-14T11:39:00,false,DSCOVR,356.7,121625,4.35,-351.1,62.5,-1,-351.1,54.6,-30.4,10,,,,,,,,,,,0,1,0,0,0,0,0,0,2187,0
2023-08-14T11:39:00,true,ACE,357.2,99960,2.13,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2188,0
2023-08-14T11:38:00,false,DSCOVR,358.8,64152,5.3,-357.6,22.5,-18.7,-357.6,10.9,-27.1,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2189,0
2023-08-14T11:38:00,true,ACE,342.6,64910,2.29,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2190,0
2023-08-14T11:37:00,false,DSCOVR,366.8,59799,5.6,-366.3,16.5,-10.8,-366.3,9.4,-17.3,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2191,0
2023-08-14T11:37:00,true,ACE,350.6,102355,1.99,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2192,0
2023-08-14T11:36:00,true,ACE,346.1,125756,1.83,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2193,0
2023-08-14T11:36:00,false,DSCOVR,368.8,64343,5.8,-368.4,11.9,-13,-368.4,4.3,-17.1,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2194,0
2023-08-14T11:35:00,true,ACE,338.2,62475,3.61,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2195,0
2023-08-14T11:35:00,false,DSCOVR,366.1,58151,5.71,-365.3,17.4,-15.7,-365.3,7.9,-22.1,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2196,0
2023-08-14T11:34:00,true,ACE,342,41607,2.89,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2197,0
2023-08-14T11:34:00,false,DSCOVR,373.4,57517,6.15,-372.8,18.5,-10.9,-372.8,11.1,-18.4,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2198,0
2023-08-14T11:33:00,false,DSCOVR,355.2,114511,4.27,-349,65,11.5,-349,62.7,-20.6,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2199,0
2023-08-14T11:33:00,true,ACE,353.7,67492,1.86,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2200,0
2023-08-14T11:32:00,false,DSCOVR,356.6,144490,4.36,-350.6,64.5,8.3,-350.6,60.7,-23.2,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2201,0
2023-08-14T11:32:00,true,ACE,355.2,82626,2.21,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2202,0
2023-08-14T11:31:00,true,ACE,341.7,70851,2.01,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2203,0
2023-08-14T11:31:00,false,DSCOVR,354.9,170593,4.38,-349.1,63.1,7.7,-349.1,59.2,-23.1,10,,,,,,,,,,,0,1,0,0,0,0,0,0,2204,0
2023-08-14T11:30:00,true,ACE,338.4,47331,1.44,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2205,0
2023-08-14T11:30:00,false,DSCOVR,354.6,122808,4.56,-350.2,54.2,12.5,-350.2,53.7,-14.6,12,,,,,,,,,,,0,1,0,0,0,0,0,0,2206,0
2023-08-14T11:29:00,false,DSCOVR,353.8,103691,4.59,-350.8,44.9,7.8,-350.8,43.3,-14.4,8,,,,,,,,,,,0,1,0,0,0,0,0,0,2207,0
2023-08-14T11:29:00,true,ACE,359.9,41901,2.47,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2208,0
2023-08-14T11:28:00,true,ACE,369.5,38840,4.95,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2209,0
2023-08-14T11:28:00,false,DSCOVR,355.2,127131,4.76,-352.9,39.6,6.7,-352.9,38.1,-12.9,6,,,,,,,,,,,0,1,0,0,0,0,0,0,2210,0
2023-08-14T11:27:00,false,DSCOVR,356.4,127627,4.57,-351.4,58.4,11.2,-351.4,56.7,-17.8,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2211,0
2023-08-14T11:27:00,true,ACE,364.7,41979,4.9,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2212,0
2023-08-14T11:26:00,true,ACE,367.5,46763,4.92,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2213,0
2023-08-14T11:26:00,false,DSCOVR,357.8,124529,4.75,-352.8,58.8,10.4,-352.8,56.7,-18.6,9,,,,,,,,,,,0,1,0,0,0,0,0,0,2214,0
2023-08-14T11:25:00,false,DSCOVR,355.6,115138,4.15,-349,67,12.5,-349,64.9,-20.7,10,,,,,,,,,,,0,1,0,0,0,0,0,0,2215,0
2023-08-14T11:25:00,true,ACE,361.5,51935,3.75,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2216,0
2023-08-14T11:24:00,true,ACE,371.2,45126,5.04,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2217,0
2023-08-14T11:24:00,false,DSCOVR,352.8,102265,4.35,-349,51.4,0.5,-349,45.5,-23.9,8,,,,,,,,,,,0,1,0,0,0,0,0,0,2218,0
2023-08-14T11:23:00,true,ACE,352.5,58164,1.89,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2219,0
2023-08-14T11:23:00,false,DSCOVR,354.2,89229,4.71,-351.7,38.9,-15.9,-351.7,26.8,-32.4,10,,,,,,,,,,,0,0,0,0,0,0,0,0,2220,0
2023-08-14T11:22:00,false,DSCOVR,354.1,82194,4.89,-352.1,34.5,-14.1,-352.1,23.7,-28.8,10,,,,,,,,,,,0,1,0,0,0,0,0,0,2221,0
2023-08-14T11:22:00,true,ACE,351.9,65146,1.54,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2222,0
2023-08-14T11:21:00,false,DSCOVR,352.7,106493,4.42,-349.6,46.6,-1.6,-349.6,40.3,-23.5,6,,,,,,,,,,,0,0,0,0,0,0,0,0,2223,0
2023-08-14T11:21:00,true,ACE,352.1,66167,1.53,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2224,0
2023-08-14T11:20:00,false,DSCOVR,355,107909,4.42,-351.2,51.7,6.1,-351.2,48.4,-19.1,8,,,,,,,,,,,0,1,0,0,0,0,0,0,2225,0
2023-08-14T11:20:00,true,ACE,351.8,66719,1.73,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2226,0
2023-08-14T11:19:00,true,ACE,354.8,59353,1.65,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2227,0
2023-08-14T11:19:00,false,DSCOVR,353.8,92928,4.6,-351.7,34.8,-17.2,-351.7,22.5,-31.7,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2228,0
2023-08-14T11:18:00,true,ACE,358.7,55560,1.51,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2229,0
2023-08-14T11:18:00,false,DSCOVR,354,88172,4.26,-351.5,35.6,-21.9,-351.5,21,-36.2,8,,,,,,,,,,,0,0,0,0,0,0,0,0,2230,0
2023-08-14T11:17:00,false,DSCOVR,353,93192,4.5,-350.9,34.9,-16.6,-350.9,22.9,-31.1,9,,,,,,,,,,,0,0,0,0,0,0,0,0,2231,0
2023-08-14T11:17:00,true,ACE,357,53502,1.53,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2232,0
2023-08-14T11:16:00,true,ACE,352.7,56169,1.74,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2233,0
2023-08-14T11:16:00,false,DSCOVR,355.5,85347,4.64,-353.3,36.2,-16.6,-353.3,24.1,-31.8,6,,,,,,,,,,,0,0,0,0,0,0,0,0,2234,0
2023-08-14T11:15:00,true,ACE,349.3,65801,2.08,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2235,0
2023-08-14T11:15:00,false,DSCOVR,355.7,74081,4.6,-353,34.1,-26.4,-353,17.5,-39.4,10,,,,,,,,,,,0,0,0,0,0,0,0,0,2236,0
2023-08-14T11:14:00,false,DSCOVR,355.9,73520,4.71,-353.5,34.2,-24.1,-353.5,18.7,-37.5,9,,,,,,,,,,,0,0,0,0,0,0,0,0,2237,0
2023-08-14T11:14:00,true,ACE,348.7,61651,2.61,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2238,0
2023-08-14T11:13:00,false,DSCOVR,357.2,63968,5.08,-355.2,32.6,-18,-355.2,20.2,-31.2,10,,,,,,,,,,,0,0,0,0,0,0,0,0,2239,0
2023-08-14T11:13:00,true,ACE,355,43360,2.61,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2240,0
2023-08-14T11:12:00,false,DSCOVR,358.8,57684,5.13,-357.3,28.1,-15.1,-357.3,17.6,-26.6,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2241,0
2023-08-14T11:12:00,true,ACE,354.6,52060,1.59,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2242,0
2023-08-14T11:11:00,true,ACE,349.7,36530,3.62,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2243,0
2023-08-14T11:11:00,false,DSCOVR,356.9,65550,5.12,-355.3,27.6,-20.1,-355.3,14.7,-30.8,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2244,0
2023-08-14T11:10:00,true,ACE,347.5,42852,3.6,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2245,0
2023-08-14T11:10:00,false,DSCOVR,357.8,71526,5.1,-355.6,32.6,-21.7,-355.6,18.4,-34.5,12,,,,,,,,,,,0,0,0,0,0,0,0,0,2246,0
2023-08-14T11:09:00,true,ACE,354.1,36406,3.5,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2247,0
2023-08-14T11:09:00,false,DSCOVR,358,70914,5.11,-355.9,28.8,-26.2,-355.9,12.9,-36.7,7,,,,,,,,,,,0,0,0,0,0,0,0,0,2248,0
2023-08-14T11:08:00,true,ACE,352.1,34365,3.73,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2249,0
2023-08-14T11:08:00,false,DSCOVR,359.2,69510,5.26,-357.3,27.5,-24.6,-357.3,12.5,-34.7,9,,,,,,,,,,,0,0,0,0,0,0,0,0,2250,0
2023-08-14T11:07:00,true,ACE,352,40205,3.73,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2251,0
2023-08-14T11:07:00,false,DSCOVR,352.7,85565,4.4,-350.8,32.6,-17.8,-350.8,20.3,-31.1,9,,,,,,,,,,,0,1,0,0,0,0,0,0,2252,0
2023-08-14T11:06:00,true,ACE,352.7,35222,3.72,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2253,0
2023-08-14T11:06:00,false,DSCOVR,355.2,126505,4.37,-351,53.3,10.8,-351,52.1,-15.8,9,,,,,,,,,,,0,1,0,0,0,0,0,0,2254,0
2023-08-14T11:05:00,true,ACE,354.5,31466,4.21,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2255,0
2023-08-14T11:05:00,false,DSCOVR,353.8,94837,4.69,-352.4,29.7,6.6,-352.4,29.3,-8.2,10,,,,,,,,,,,0,0,0,0,0,0,0,0,2256,0
2023-08-14T11:04:00,true,ACE,354.9,32065,4.43,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2257,0
2023-08-14T11:04:00,false,DSCOVR,351.9,96501,4.82,-351.4,17.6,4.9,-351.4,17.8,-4,9,,,,,,,,,,,0,0,0,0,0,0,0,0,2258,0
2023-08-14T11:03:00,true,ACE,355.5,38584,4.13,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2259,0
2023-08-14T11:03:00,false,DSCOVR,354.6,114934,4.43,-350.8,51.7,-0.8,-350.8,45.1,-25.2,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2260,0
2023-08-14T11:02:00,false,DSCOVR,353.9,107393,4.24,-348.7,60.1,0.2,-348.7,53,-28.3,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2261,0
2023-08-14T11:02:00,true,ACE,354.6,34620,3.99,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2262,0
2023-08-14T11:01:00,false,DSCOVR,353.9,105582,4.6,-350.6,48.4,-2.7,-350.6,41.4,-25.3,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2263,0
2023-08-14T11:01:00,true,ACE,354.9,31437,4.2,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2264,0
2023-08-14T11:00:00,true,ACE,353.5,36163,4.11,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2265,0
2023-08-14T11:00:00,false,DSCOVR,355.4,101019,4.69,-352.4,45.3,-10.8,-352.4,34.8,-31,9,,,,,,,,,,,0,0,0,0,0,0,0,0,2266,0
2023-08-14T10:59:00,true,ACE,350.6,42995,3.6,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2267,0
2023-08-14T10:59:00,false,DSCOVR,356.8,126064,4.38,-350.4,65.4,15.5,-350.4,64.9,-17.3,12,,,,,,,,,,,0,1,0,0,0,0,0,0,2268,0
2023-08-14T10:58:00,false,DSCOVR,358.1,144134,4.21,-350.7,68.1,25.5,-350.7,72,-9.8,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2269,0
2023-08-14T10:58:00,true,ACE,350.8,47344,3.23,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2270,0
2023-08-14T10:57:00,false,DSCOVR,356.6,133019,4.18,-349.9,64.6,23.1,-349.9,67.8,-10.2,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2271,0
2023-08-14T10:57:00,true,ACE,352.3,42518,3.34,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2272,0
2023-08-14T10:56:00,false,DSCOVR,357.7,144660,4.49,-350.6,70.4,8.9,-350.6,66.2,-25.5,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2273,0
2023-08-14T10:56:00,true,ACE,356.9,39764,3.62,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2274,0
2023-08-14T10:55:00,true,ACE,354,65989,1.47,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2275,0
2023-08-14T10:55:00,false,DSCOVR,356.6,116610,4.41,-350.1,67,8.2,-350.1,62.9,-24.5,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2276,0
2023-08-14T10:54:00,false,DSCOVR,354.5,97700,4.63,-351.9,42.1,-5.1,-351.9,34.7,-24.4,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2277,0
2023-08-14T10:54:00,true,ACE,351.9,71985,1.54,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2278,0
2023-08-14T10:53:00,false,DSCOVR,353.3,90421,4.52,-351.3,37.4,-4.8,-351.3,30.7,-22,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2279,0
2023-08-14T10:53:00,true,ACE,349.5,64666,1.77,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2280,0
2023-08-14T10:52:00,false,DSCOVR,356.5,112736,4.42,-350.6,64.3,4.1,-350.6,58.6,-26.8,9,,,,,,,,,,,0,1,0,0,0,0,0,0,2281,0
2023-08-14T10:52:00,true,ACE,344.4,82897,2.28,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2282,0
2023-08-14T10:51:00,false,DSCOVR,352.9,95575,4.39,-350.2,43.8,-0.4,-350.2,38.4,-21.1,8,,,,,,,,,,,0,0,0,0,0,0,0,0,2283,0
2023-08-14T10:51:00,true,ACE,347,72229,2.02,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2284,0
2023-08-14T10:50:00,false,DSCOVR,356.4,126777,4.79,-352.8,50.4,-5.4,-352.8,41.8,-28.6,10,,,,,,,,,,,0,1,0,0,0,0,0,0,2285,0
2023-08-14T10:50:00,true,ACE,352.2,65511,2.14,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2286,0
2023-08-14T10:49:00,true,ACE,350.3,65507,2.81,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2287,0
2023-08-14T10:49:00,false,DSCOVR,354,103510,4.57,-350.6,48.4,-5.1,-350.6,40.2,-27.4,11,,,,,,,,,,,0,0,0,0,0,0,0,0,2288,0
2023-08-14T10:48:00,true,ACE,349.6,65785,2.99,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2289,0
2023-08-14T10:48:00,false,DSCOVR,354.4,109872,4.5,-350,55.1,-1.7,-350,47.7,-27.6,10,,,,,,,,,,,0,1,0,0,0,0,0,0,2290,0
2023-08-14T10:47:00,true,ACE,343,82168,2.15,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2291,0
2023-08-14T10:47:00,false,DSCOVR,356.3,126892,4.12,-349.6,68.1,8.1,-349.6,63.8,-25.1,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2292,0
2023-08-14T10:46:00,true,ACE,351.8,64260,1.73,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2293,0
2023-08-14T10:46:00,false,DSCOVR,356.5,153679,4.1,-349.3,70.8,9.3,-349.3,66.8,-25.3,11,,,,,,,,,,,0,1,0,0,0,0,0,0,2294,0
2023-08-14T10:45:00,false,DSCOVR,358.9,198172,4.28,-351.4,71,17.2,-351.4,70.6,-18.4,9,,,,,,,,,,,0,1,0,0,0,0,0,0,2295,0
2023-08-14T10:45:00,true,ACE,354.9,48451,1.97,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,0,0,2296,0
2023-08-14T10:44:00,false,DSCOVR,356.6,141709,4.17,-349,71.6,14.1,-349,69.7,-21.4,10,,,,,,,,,,,0,1,0,0,0,0,0,0,2297,0
