time_tag,Obsdate,Obstime,Station,Observatory,Type,Quality,Region,Latitude,Report_Longitude,Longitude,Report_Location,Location,Carlon,Extent,Area,Numspot,Zurich,Penumbra,Compact,Spotclass,Magcode,Magclass,Obsid,Report_Status,ValidSpotClass,record_Id,record_Id_0
2023-07-21T15:15:00,2023-07-21T00:00:00,1515,72269,HOL,spt,3,3379,15,53,48,N15E53,N15E48,170,9,440,6,4,4,2,Dho,2,B,292,2,1,437,0
2023-07-21T06:10:00,2023-07-21T00:00:00,0610,16320,SVI,spt,2,3372,22,-39,-50,N22W39,N22W50,267,14,170,11,5,5,2,Eko,2,B,247,3,1,438,0
2023-07-21T06:10:00,2023-07-21T00:00:00,0610,16320,SVI,spt,2,3373,8,-18,-29,N08W18,N08W29,246,14,180,23,5,5,4,Ekc,2,B,249,2,1,439,0
2023-07-21T06:10:00,2023-07-21T00:00:00,0610,16320,SVI,spt,2,3376,24,-1,-11,N24W01,N24W11,229,6,60,9,3,3,2,Cao,2,B,254,2,1,440,0
2023-07-21T06:10:00,2023-07-21T00:00:00,0610,16320,SVI,spt,2,3377,-9,32,21,S09E32,S09E21,196,8,100,6,4,3,2,Dao,2,B,255,2,1,441,0
2023-07-21T06:10:00,2023-07-21T00:00:00,0610,16320,SVI,spt,2,3378,-25,-3,-13,S25W03,S25W13,231,7,20,8,3,2,2,Cso,2,B,257,2,1,442,0
2023-07-21T06:10:00,2023-07-21T00:00:00,0610,16320,SVI,spt,2,3379,16,60,49,N16E60,N16E49,168,18,170,10,6,5,2,Fko,2,B,258,2,1,443,0
2023-07-21T03:51:00,2023-07-21T00:00:00,0351,94302,LEA,spt,2,3372,17,-39,-51,N17W39,N17W51,269,12,490,14,3,5,2,Cko,3,BG,224,2,1,444,0
2023-07-21T03:51:00,2023-07-21T00:00:00,0351,94302,LEA,spt,2,3376,17,1,-11,N17E01,N17W11,229,6,160,10,3,3,2,Cao,3,BG,231,2,1,445,0
2023-07-21T03:51:00,2023-07-21T00:00:00,0351,94302,LEA,spt,2,3379,13,60,48,N13E60,N13E48,170,8,510,7,4,3,2,Dao,2,B,235,2,1,446,0
2023-07-21T03:51:00,2023-07-21T00:00:00,0351,94302,LEA,spt,2,3377,-17,34,22,S17E34,S17E22,196,6,270,5,4,2,2,Dso,2,B,232,2,1,447,0
2023-07-21T03:51:00,2023-07-21T00:00:00,0351,94302,LEA,spt,2,3378,-35,-2,-13,S35W02,S35W13,232,8,50,8,3,2,2,Cso,2,B,234,2,1,448,0
2023-07-21T03:51:00,2023-07-21T00:00:00,0351,94302,LEA,spt,2,3373,-2,-19,-31,S02W19,S02W31,249,15,590,22,5,5,2,Eko,3,BG,227,2,1,449,0
2023-07-20T15:10:00,2023-07-20T00:00:00,1510,72269,HOL,spt,3,3372,23,-33,-38,N23W33,N23W38,269,13,480,17,5,4,2,Eho,2,B,278,2,1,450,0
2023-07-20T15:10:00,2023-07-20T00:00:00,1510,72269,HOL,spt,3,3373,7,-10,-15,N07W10,N07W15,246,15,600,26,5,5,3,Eki,3,BG,280,2,1,451,0
2023-07-20T15:10:00,2023-07-20T00:00:00,1510,72269,HOL,spt,3,3376,25,8,3,N25E08,N25E03,228,6,180,12,4,2,2,Dso,2,B,287,2,1,452,0
2023-07-20T15:10:00,2023-07-20T00:00:00,1510,72269,HOL,spt,3,3377,-9,40,35,S09E40,S09E35,196,5,420,4,4,5,3,Dki,2,B,288,2,1,453,0
2023-07-20T15:10:00,2023-07-20T00:00:00,1510,72269,HOL,spt,3,3378,-26,6,1,S26E06,S26E01,230,7,40,11,3,1,2,Cro,2,B,290,2,1,454,0
2023-07-20T15:10:00,2023-07-20T00:00:00,1510,72269,HOL,spt,3,3379,16,68,63,N16E68,N16E63,168,6,420,6,3,4,2,Cho,2,B,292,2,1,455,0
2023-07-20T06:24:00,2023-07-20T00:00:00,0624,16320,SVI,spt,2,3372,22,-28,-38,N22W28,N22W38,269,17,190,20,6,5,2,Fko,2,B,247,2,1,456,0
2023-07-20T06:24:00,2023-07-20T00:00:00,0624,16320,SVI,spt,2,3373,7,-5,-16,N07W05,N07W16,246,14,200,31,5,5,4,Ekc,2,B,249,2,1,457,0
2023-07-20T06:24:00,2023-07-20T00:00:00,0624,16320,SVI,spt,2,3374,-8,-2,-13,S08W02,S08W13,243,0,0,1,1,0,1,Axx,1,A,250,2,1,458,0
2023-07-20T06:24:00,2023-07-20T00:00:00,0624,16320,SVI,spt,2,3376,24,14,4,N24E14,N24E04,227,5,80,16,4,3,2,Dao,2,B,254,2,1,459,0
2023-07-20T06:24:00,2023-07-20T00:00:00,0624,16320,SVI,spt,2,3377,-9,45,34,S09E45,S09E34,196,7,170,8,4,3,2,Dao,2,B,255,2,1,460,0
2023-07-20T06:24:00,2023-07-20T00:00:00,0624,16320,SVI,spt,2,3378,-27,10,0,S27E10,S27W00,231,9,40,12,3,2,2,Cso,2,B,257,2,1,461,0
2023-07-20T06:24:00,2023-07-20T00:00:00,0624,16320,SVI,spt,2,3379,15,75,64,N15E75,N15E64,166,20,180,6,6,5,2,Fko,2,B,258,2,1,462,0
2023-07-20T03:45:00,2023-07-20T00:00:00,0345,94302,LEA,spt,1,3372,15,-25,-37,N15W25,N15W37,268,14,320,7,7,5,2,Hko,3,BG,224,2,0,463,0
2023-07-20T03:45:00,2023-07-20T00:00:00,0345,94302,LEA,spt,1,3378,-34,11,-1,S34E11,S34W01,232,7,50,7,2,0,2,Bxo,2,B,234,2,1,464,0
2023-07-20T03:45:00,2023-07-20T00:00:00,0345,94302,LEA,spt,1,3379,14,69,57,N14E69,N14E57,174,8,420,4,3,3,2,Cao,2,B,235,2,1,465,0
2023-07-20T03:45:00,2023-07-20T00:00:00,0345,94302,LEA,spt,1,3377,-16,47,35,S16E47,S16E35,196,5,290,5,4,2,2,Dso,2,B,232,2,1,466,0
2023-07-20T03:45:00,2023-07-20T00:00:00,0345,94302,LEA,spt,1,3374,-17,-1,-13,S17W01,S17W13,244,1,10,1,7,1,1,Hrx,1,A,228,2,1,467,0
2023-07-20T03:45:00,2023-07-20T00:00:00,0345,94302,LEA,spt,1,3373,-2,-4,-16,S02W04,S02W16,247,14,560,16,5,5,2,Eko,3,BG,227,2,1,468,0
2023-07-19T15:27:00,2023-07-19T00:00:00,1527,72269,HOL,spt,3,3372,24,-19,-24,N24W19,N24W24,269,17,590,25,6,4,4,Fhc,3,BG,278,2,1,469,0
2023-07-19T15:27:00,2023-07-19T00:00:00,1527,72269,HOL,spt,3,3373,17,4,-1,N17E04,N17W01,246,13,550,30,5,5,4,Ekc,3,BG,280,2,1,470,0
2023-07-19T15:27:00,2023-07-19T00:00:00,1527,72269,HOL,spt,3,3374,-7,6,1,S07E06,S07E01,244,1,10,1,7,2,1,Hsx,1,A,281,2,1,471,0
2023-07-19T15:27:00,2023-07-19T00:00:00,1527,72269,HOL,spt,3,3376,25,22,17,N25E22,N25E17,228,7,160,18,4,5,4,Dkc,3,BG,287,2,1,472,0
2023-07-19T15:27:00,2023-07-19T00:00:00,1527,72269,HOL,spt,3,3377,-9,53,48,S09E53,S09E48,197,8,430,7,4,4,4,Dhc,2,B,288,2,1,473,0
2023-07-19T15:27:00,2023-07-19T00:00:00,1527,72269,HOL,spt,3,3378,-26,18,13,S26E18,S26E13,232,7,50,7,4,2,2,Dso,2,B,290,2,1,474,0
2023-07-19T15:27:00,2023-07-19T00:00:00,1527,72269,HOL,spt,3,3379,16,77,72,N16E77,N16E72,173,13,300,4,6,5,2,Fko,2,B,292,2,1,475,0
2023-07-19T15:27:00,2023-07-19T00:00:00,1527,72269,HOL,spt,3,,-27,52,47,S27E52,S27E47,198,0,10,1,1,0,1,Axx,1,A,289,2,1,476,0
2023-07-19T15:27:00,2023-07-19T00:00:00,1527,72269,HOL,spt,3,,12,38,33,N12E38,N12E33,212,2,10,2,2,0,2,Bxo,2,B,291,2,1,477,0
2023-07-19T05:52:00,2023-07-19T00:00:00,0552,16320,SVI,spt,3,3371,-15,-28,-39,S15W28,S15W39,283,0,0,1,1,0,1,Axx,1,A,246,2,1,478,0
2023-07-19T05:52:00,2023-07-19T00:00:00,0552,16320,SVI,spt,3,3372,23,-13,-24,N23W13,N23W24,268,20,220,17,6,5,2,Fko,2,B,247,2,1,479,0
2023-07-19T05:52:00,2023-07-19T00:00:00,0552,16320,SVI,spt,3,3373,8,8,-3,N08E08,N08W03,247,14,230,25,5,3,4,Eac,2,B,249,2,1,480,0
2023-07-19T05:52:00,2023-07-19T00:00:00,0552,16320,SVI,spt,3,3374,-7,12,1,S07E12,S07E01,243,1,10,1,7,2,1,Hsx,1,A,250,2,1,481,0
2023-07-19T05:52:00,2023-07-19T00:00:00,0552,16320,SVI,spt,3,3376,25,26,15,N25E26,N25E15,229,7,70,7,4,3,2,Dao,2,B,254,2,1,482,0
2023-07-19T05:52:00,2023-07-19T00:00:00,0552,16320,SVI,spt,3,3377,-8,58,47,S08E58,S08E47,197,8,130,3,4,3,2,Dao,2,B,255,2,1,483,0
2023-07-19T05:52:00,2023-07-19T00:00:00,0552,16320,SVI,spt,3,,-26,59,48,S26E59,S26E48,196,0,0,1,1,0,1,Axx,1,A,256,2,1,484,0
2023-07-19T05:52:00,2023-07-19T00:00:00,0552,16320,SVI,spt,3,3378,-25,24,13,S25E24,S25E13,231,8,20,6,4,2,2,Dso,2,B,257,2,1,485,0
2023-07-19T05:52:00,2023-07-19T00:00:00,0552,16320,SVI,spt,3,3379,17,80,69,N17E80,N17E69,175,10,120,3,4,4,2,Dho,2,B,258,2,1,486,0
2023-07-19T01:00:00,2023-07-19T00:00:00,0100,94302,LEA,spt,3,3375,13,-66,-80,N13W66,N13W80,324,1,10,1,1,0,1,Axx,1,A,236,2,1,487,0
2023-07-19T01:00:00,2023-07-19T00:00:00,0100,94302,LEA,spt,3,3372,25,-12,-25,N25W12,N25W25,270,15,510,14,5,5,2,Eko,3,BG,224,2,1,488,0
2023-07-19T01:00:00,2023-07-19T00:00:00,0100,94302,LEA,spt,3,3378,-25,26,13,S25E26,S25E13,232,4,30,6,3,2,2,Cso,2,B,234,2,1,489,0
2023-07-19T01:00:00,2023-07-19T00:00:00,0100,94302,LEA,spt,3,3379,15,81,67,N15E81,N15E67,177,4,180,2,3,4,2,Cho,2,B,235,2,1,490,0
2023-07-19T01:00:00,2023-07-19T00:00:00,0100,94302,LEA,spt,3,3373,8,12,-2,N08E12,N08W02,246,14,660,23,5,5,4,Ekc,3,BG,227,2,1,491,0
2023-07-19T01:00:00,2023-07-19T00:00:00,0100,94302,LEA,spt,3,3374,-7,14,0,S07E14,S07W00,244,1,40,2,7,2,1,Hsx,1,A,228,2,1,492,0
2023-07-19T01:00:00,2023-07-19T00:00:00,0100,94302,LEA,spt,3,3377,-8,59,45,S08E59,S08E45,199,4,320,3,4,2,2,Dso,2,B,232,2,1,493,0
2023-07-19T01:00:00,2023-07-19T00:00:00,0100,94302,LEA,spt,3,,-25,68,55,S25E68,S25E55,190,1,10,2,1,0,1,Axx,1,A,233,2,1,494,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,3375,13,-63,-69,N13W63,N13W69,327,1,10,1,1,0,1,Axx,1,A,285,2,1,495,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,3372,21,-9,-15,N21W09,N21W15,273,17,560,32,6,3,3,Fai,6,BGD,278,2,1,496,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,3376,24,34,28,N24E34,N24E28,230,5,180,19,4,5,3,Dki,6,BGD,287,2,1,497,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,3373,8,22,16,N08E22,N08E16,242,12,600,29,5,2,4,Esc,6,BGD,280,2,1,498,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,,15,48,42,N15E48,N15E42,216,1,10,1,1,0,1,Axx,1,A,291,2,1,499,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,3363,-20,-76,-82,S20W76,S20W82,340,4,370,3,4,5,4,Dkc,2,B,268,2,1,500,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,3371,-15,-27,-33,S15W27,S15W33,291,1,10,2,1,0,1,Axx,1,A,276,2,1,501,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,3374,-6,20,14,S06E20,S06E14,244,1,20,2,7,1,1,Hrx,1,A,281,2,1,502,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,,-25,32,26,S25E32,S25E26,232,3,30,4,4,1,2,Dro,3,BG,290,2,1,503,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,,-25,65,59,S25E65,S25E59,199,1,30,1,7,3,1,Hax,1,A,289,2,1,504,0
2023-07-18T14:08:00,2023-07-18T00:00:00,1408,72269,HOL,spt,3,3377,-9,59,53,S09E59,S09E53,205,3,370,4,4,3,3,Dai,2,B,288,2,1,505,0
2023-07-18T05:40:00,2023-07-18T00:00:00,0540,94302,LEA,spt,2,3363,-18,-75,-86,S18W75,S18W86,343,4,390,3,4,4,2,Dho,2,B,217,2,1,506,0
2023-07-18T05:40:00,2023-07-18T00:00:00,0540,94302,LEA,spt,2,3371,-14,-24,-35,S14W24,S14W35,292,1,10,1,1,0,1,Axx,1,A,225,2,1,507,0
2023-07-18T05:40:00,2023-07-18T00:00:00,0540,94302,LEA,spt,2,3374,-9,35,24,S09E35,S09E24,233,1,10,1,1,0,1,Axx,1,A,228,2,1,508,0
2023-07-18T05:40:00,2023-07-18T00:00:00,0540,94302,LEA,spt,2,3377,-12,70,59,S12E70,S12E59,198,3,300,2,4,2,2,Dso,2,B,232,2,1,509,0
2023-07-18T05:40:00,2023-07-18T00:00:00,0540,94302,LEA,spt,2,3373,7,24,13,N07E24,N07E13,244,11,470,14,5,5,3,Eki,5,BD,227,2,1,510,0
2023-07-18T05:40:00,2023-07-18T00:00:00,0540,94302,LEA,spt,2,3376,23,40,29,N23E40,N23E29,228,6,200,13,4,1,2,Dro,3,BG,234,2,1,511,0
2023-07-18T05:40:00,2023-07-18T00:00:00,0540,94302,LEA,spt,2,3372,24,2,-9,N24E02,N24W09,266,15,460,14,5,4,2,Eho,6,BGD,224,2,1,512,0
2023-07-18T05:25:00,2023-07-18T00:00:00,0525,16320,SVI,spt,3,3363,-22,-75,-86,S22W75,S22W86,343,10,210,4,7,5,1,Hkx,1,A,238,2,1,513,0
2023-07-18T05:25:00,2023-07-18T00:00:00,0525,16320,SVI,spt,3,3371,-17,-18,-29,S17W18,S17W29,286,9,0,2,2,0,2,Bxo,2,B,246,2,1,514,0
2023-07-18T05:25:00,2023-07-18T00:00:00,0525,16320,SVI,spt,3,3372,25,-3,-14,N25W03,N25W14,271,17,270,14,6,5,2,Fko,2,B,247,2,1,515,0
2023-07-18T05:25:00,2023-07-18T00:00:00,0525,16320,SVI,spt,3,3373,8,23,12,N08E23,N08E12,245,13,260,10,5,5,2,Eko,2,B,249,2,1,516,0
2023-07-18T05:25:00,2023-07-18T00:00:00,0525,16320,SVI,spt,3,3374,-6,26,15,S06E26,S06E15,242,1,10,1,7,2,1,Hsx,1,A,250,2,1,517,0
2023-07-18T05:25:00,2023-07-18T00:00:00,0525,16320,SVI,spt,3,3375,12,-54,-65,N12W54,N12W65,322,0,0,1,1,0,1,Axx,1,A,253,2,1,518,0
2023-07-18T05:25:00,2023-07-18T00:00:00,0525,16320,SVI,spt,3,3376,26,40,29,N26E40,N26E29,228,8,60,15,4,3,3,Dai,2,B,254,2,1,519,0
2023-07-18T05:25:00,2023-07-18T00:00:00,0525,16320,SVI,spt,3,3377,-9,71,60,S09E71,S09E60,197,5,100,3,4,2,2,Dso,2,B,255,2,1,520,0
2023-07-18T05:25:00,2023-07-18T00:00:00,0525,16320,SVI,spt,3,,-25,70,59,S25E70,S25E59,198,0,0,1,1,0,1,Axx,1,A,256,2,1,521,0
2023-07-17T14:56:00,2023-07-17T00:00:00,1456,72269,HOL,spt,3,3375,13,-51,-56,N13W51,N13W56,327,3,20,4,3,2,2,Cso,2,B,285,2,1,522,0
2023-07-17T14:56:00,2023-07-17T00:00:00,1456,72269,HOL,spt,3,3372,21,3,-2,N21E03,N21W02,273,15,730,33,5,5,3,Eki,3,BG,278,2,1,523,0
2023-07-17T14:56:00,2023-07-17T00:00:00,1456,72269,HOL,spt,3,3373,8,33,28,N08E33,N08E28,243,10,550,26,4,3,4,Dac,3,BG,280,2,1,524,0
2023-07-17T14:56:00,2023-07-17T00:00:00,1456,72269,HOL,spt,3,3376,24,47,42,N24E47,N24E42,229,4,50,14,2,0,2,Bxo,3,BG,287,2,1,525,0
2023-07-17T14:56:00,2023-07-17T00:00:00,1456,72269,HOL,spt,3,3363,-20,-70,-75,S20W70,S20W75,346,7,850,10,4,5,4,Dkc,4,G,268,2,1,526,0
2023-07-17T14:56:00,2023-07-17T00:00:00,1456,72269,HOL,spt,3,3371,-15,-14,-19,S15W14,S15W19,290,1,20,1,7,2,1,Hsx,1,A,276,2,1,527,0
2023-07-17T14:56:00,2023-07-17T00:00:00,1456,72269,HOL,spt,3,3374,-6,33,28,S06E33,S06E28,243,1,50,2,7,2,1,Hsx,1,A,281,2,1,528,0
2023-07-17T14:56:00,2023-07-17T00:00:00,1456,72269,HOL,spt,3,3377,-9,72,67,S09E72,S09E67,204,2,100,3,3,3,2,Cao,2,B,288,2,1,529,0
2023-07-17T05:25:00,2023-07-17T00:00:00,0525,16320,SVI,spt,3,3363,-23,-60,-71,S23W60,S23W71,342,9,400,9,4,5,2,Dko,3,BG,238,2,1,530,0
2023-07-17T05:25:00,2023-07-17T00:00:00,0525,16320,SVI,spt,3,3371,-16,-8,-19,S16W08,S16W19,290,1,10,2,7,2,1,Hsx,1,A,246,2,1,531,0
2023-07-17T05:25:00,2023-07-17T00:00:00,0525,16320,SVI,spt,3,3372,22,13,2,N22E13,N22E02,269,16,390,28,6,5,2,Fko,3,BG,247,2,1,532,0
2023-07-17T05:25:00,2023-07-17T00:00:00,0525,16320,SVI,spt,3,3373,8,37,26,N08E37,N08E26,245,11,330,22,5,5,4,Ekc,3,BG,249,2,1,533,0
2023-07-17T05:25:00,2023-07-17T00:00:00,0525,16320,SVI,spt,3,3374,-8,38,27,S08E38,S08E27,244,2,30,2,7,2,1,Hsx,1,A,250,2,1,534,0
2023-07-17T05:25:00,2023-07-17T00:00:00,0525,16320,SVI,spt,3,,18,-35,-46,N18W35,N18W46,317,2,10,2,3,1,2,Cro,2,B,252,2,1,535,0
2023-07-17T05:25:00,2023-07-17T00:00:00,0525,16320,SVI,spt,3,3375,13,-42,-53,N13W42,N13W53,324,4,30,5,3,2,2,Cso,2,B,253,2,1,536,0
2023-07-17T05:25:00,2023-07-17T00:00:00,0525,16320,SVI,spt,3,3376,25,54,43,N25E54,N25E43,228,6,40,6,4,1,2,Dro,2,B,254,2,1,537,0
2023-07-17T05:25:00,2023-07-17T00:00:00,0525,16320,SVI,spt,3,3377,-9,80,69,S09E80,S09E69,202,2,30,1,7,2,1,Hsx,1,A,255,2,1,538,0
2023-07-17T03:21:00,2023-07-17T00:00:00,0321,94302,LEA,spt,3,3363,-24,-65,-77,S24W65,S24W77,348,5,920,10,4,5,2,Dko,5,BD,217,2,1,539,0
2023-07-17T03:21:00,2023-07-17T00:00:00,0321,94302,LEA,spt,3,3371,-22,-10,-22,S22W10,S22W22,293,1,30,1,7,1,1,Hrx,1,A,225,2,1,540,0
2023-07-17T03:21:00,2023-07-17T00:00:00,0321,94302,LEA,spt,3,3374,-16,39,27,S16E39,S16E27,244,1,30,1,7,1,1,Hrx,1,A,228,2,1,541,0
2023-07-17T03:21:00,2023-07-17T00:00:00,0321,94302,LEA,spt,3,3373,1,38,25,N01E38,N01E25,245,10,510,18,4,4,3,Dhi,2,B,227,2,1,542,0
2023-07-17T03:21:00,2023-07-17T00:00:00,0321,94302,LEA,spt,3,,19,52,40,N19E52,N19E40,231,4,20,3,2,0,2,Bxo,2,B,231,2,1,543,0
2023-07-17T03:21:00,2023-07-17T00:00:00,0321,94302,LEA,spt,3,3372,17,13,1,N17E13,N17E01,270,15,970,21,5,4,3,Ehi,6,BGD,224,2,1,544,0
2023-07-17T03:21:00,2023-07-17T00:00:00,0321,94302,LEA,spt,3,3375,10,-41,-53,N10W41,N10W53,324,1,60,1,7,1,1,Hrx,1,A,230,2,1,545,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,,14,-33,-38,N14W33,N14W38,322,3,30,5,3,2,2,Cso,2,B,285,2,1,546,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,,21,-34,-39,N21W34,N21W39,323,1,10,1,1,0,1,Axx,1,A,283,2,1,547,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,3372,24,15,10,N24E15,N24E10,274,15,870,31,5,5,3,Eki,4,G,278,2,1,548,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,,24,59,54,N24E59,N24E54,230,3,20,4,2,0,2,Bxo,2,B,287,2,1,549,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,3373,8,46,41,N08E46,N08E41,243,9,370,31,4,3,3,Dai,4,G,280,2,1,550,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,3363,-20,-58,-63,S20W58,S20W63,347,7,930,16,3,5,3,Cki,3,BG,268,2,1,551,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,,-28,-21,-26,S28W21,S28W26,310,1,10,1,1,0,1,Axx,1,A,286,2,1,552,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,3370,-15,-10,-15,S15W10,S15W15,299,4,10,4,2,0,2,Bxo,2,B,284,2,1,553,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,3371,-15,-1,-6,S15W01,S15W06,290,4,20,2,3,2,2,Cso,2,B,276,2,1,554,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,,-22,9,4,S22E09,S22E04,280,3,10,7,1,0,1,Axx,1,A,282,2,1,555,0
2023-07-16T15:44:00,2023-07-16T00:00:00,1544,72269,HOL,spt,3,3374,-6,47,42,S06E47,S06E42,242,2,60,2,7,3,1,Hax,1,A,281,2,1,556,0
2023-07-16T06:33:00,2023-07-16T00:00:00,0633,94302,LEA,spt,2,3363,-24,-55,-65,S24W55,S24W65,349,5,900,5,3,5,2,Cko,5,BD,217,2,1,557,0
2023-07-16T06:33:00,2023-07-16T00:00:00,0633,94302,LEA,spt,2,3371,-23,2,-8,S23E02,S23W08,292,1,20,1,7,0,1,Hxx,1,A,225,2,0,558,0
2023-07-16T06:33:00,2023-07-16T00:00:00,0633,94302,LEA,spt,2,3374,-16,52,42,S16E52,S16E42,242,1,10,1,1,0,1,Axx,1,A,228,2,1,559,0
2023-07-16T06:33:00,2023-07-16T00:00:00,0633,94302,LEA,spt,2,3373,1,50,39,N01E50,N01E39,244,9,340,9,4,2,3,Dsi,2,B,227,2,1,560,0
2023-07-16T06:33:00,2023-07-16T00:00:00,0633,94302,LEA,spt,2,3372,15,22,12,N15E22,N15E12,272,14,510,15,4,5,2,Dko,6,BGD,224,2,1,561,0
2023-07-16T06:33:00,2023-07-16T00:00:00,0633,94302,LEA,spt,2,,8,-29,-40,N08W29,N08W40,323,3,20,2,2,0,2,Bxo,2,B,230,2,1,562,0
2023-07-16T04:48:00,2023-07-16T00:00:00,0448,16320,SVI,spt,3,3363,-25,-47,-58,S25W47,S25W58,342,10,440,9,4,5,2,Dko,2,B,238,2,1,563,0
2023-07-16T04:48:00,2023-07-16T00:00:00,0448,16320,SVI,spt,3,3371,-16,5,-6,S16E05,S16W06,290,2,10,1,7,2,1,Hsx,1,A,246,2,1,564,0
2023-07-16T04:48:00,2023-07-16T00:00:00,0448,16320,SVI,spt,3,3372,23,25,14,N23E25,N23E14,270,16,280,20,6,5,2,Fko,2,B,247,2,1,565,0
2023-07-16T04:48:00,2023-07-16T00:00:00,0448,16320,SVI,spt,3,3373,7,50,38,N07E50,N07E38,245,10,110,16,4,3,2,Dao,2,B,249,2,1,566,0
2023-07-16T04:48:00,2023-07-16T00:00:00,0448,16320,SVI,spt,3,3374,-8,52,40,S08E52,S08E40,243,2,20,1,7,3,1,Hax,1,A,250,2,1,567,0
2023-07-16T04:48:00,2023-07-16T00:00:00,0448,16320,SVI,spt,3,,15,-25,-36,N15W25,N15W36,320,8,10,5,3,2,2,Cso,2,B,252,2,1,568,0
2023-07-15T18:00:00,2023-07-15T00:00:00,1800,72269,HOL,spt,2,3363,-23,-41,-45,S23W41,S23W45,342,11,40,14,5,5,3,Eki,2,B,268,2,1,569,0
2023-07-15T18:00:00,2023-07-15T00:00:00,1800,72269,HOL,spt,2,3367,10,-79,-83,N10W79,N10W83,20,12,1010,4,5,3,2,Eao,2,B,272,2,1,570,0
2023-07-15T18:00:00,2023-07-15T00:00:00,1800,72269,HOL,spt,2,3371,-16,11,7,S16E11,S16E07,290,1,30,1,7,2,1,Hsx,1,A,276,2,1,571,0
2023-07-15T18:00:00,2023-07-15T00:00:00,1800,72269,HOL,spt,2,3372,23,32,28,N23E32,N23E28,269,17,750,15,6,4,4,Fhc,2,B,278,2,1,572,0
2023-07-15T18:00:00,2023-07-15T00:00:00,1800,72269,HOL,spt,2,3373,7,57,53,N07E57,N07E53,244,9,300,9,4,4,2,Dho,2,B,280,2,1,573,0
2023-07-15T18:00:00,2023-07-15T00:00:00,1800,72269,HOL,spt,2,3374,-8,58,54,S08E58,S08E54,243,1,40,1,7,2,1,Hsx,1,A,281,2,1,574,0
2023-07-15T18:00:00,2023-07-15T00:00:00,1800,72269,HOL,spt,2,,19,-16,-20,N19W16,N19W20,317,3,10,3,2,0,2,Bxo,2,B,283,2,1,575,0
2023-07-15T18:00:00,2023-07-15T00:00:00,1800,72269,HOL,spt,2,,-23,21,17,S23E21,S23E17,280,1,10,0,1,0,1,Axx,1,A,282,2,1,576,0
2023-07-15T06:40:00,2023-07-15T00:00:00,0640,16320,SVI,spt,2,3363,-22,-36,-46,S22W36,S22W46,343,8,480,12,3,5,2,Cko,2,B,238,2,1,577,0
2023-07-15T06:40:00,2023-07-15T00:00:00,0640,16320,SVI,spt,2,3367,10,-75,-85,N10W75,N10W85,22,11,60,4,5,2,2,Eso,2,B,242,2,1,578,0
2023-07-15T06:40:00,2023-07-15T00:00:00,0640,16320,SVI,spt,2,3371,-15,17,7,S15E17,S15E07,290,1,10,1,7,2,1,Hsx,1,A,246,2,1,579,0
2023-07-15T06:40:00,2023-07-15T00:00:00,0640,16320,SVI,spt,2,3372,23,38,28,N23E38,N23E28,269,17,360,12,6,5,2,Fko,2,B,247,2,1,580,0
2023-07-15T06:40:00,2023-07-15T00:00:00,0640,16320,SVI,spt,2,3373,9,64,54,N09E64,N09E54,243,9,80,6,4,2,2,Dso,2,B,249,2,1,581,0
2023-07-15T06:40:00,2023-07-15T00:00:00,0640,16320,SVI,spt,2,3374,-8,65,55,S08E65,S08E55,242,2,20,1,7,2,1,Hsx,1,A,250,2,1,582,0
2023-07-15T05:58:00,2023-07-15T00:00:00,0558,94302,LEA,spt,2,3361,12,-75,-86,N12W75,N12W86,23,4,60,4,2,0,2,Bxo,2,B,214,2,1,583,0
2023-07-15T05:58:00,2023-07-15T00:00:00,0558,94302,LEA,spt,2,3363,-20,-38,-49,S20W38,S20W49,346,7,1100,10,3,5,2,Cko,6,BGD,217,2,1,584,0
